0.778209295486197;0.983384996179205;0.237601543887333
0.585366786730181;0.184329208072428;0.832554026894529
0.935445450216274;0.383794314872378;0.186183686454866
0.135714760579036;0.495117899726666;0.210958010149634
0.483444957287724;0.847081410627384;0.0482500698642107
0.380593201788419;0.161746412125298;0.536611518606828
0.319008841327861;0.435801023354661;0.531096016304146
0.424842711735909;0.925161525106598;0.0282025388573308
0.411994864424688;0.00189391058026529;0.970373428878548
0.831704198770087;0.346234766461996;0.204516142236309
0.22338719862671;0.00222007557853129;0.458743311212744
0.529246212695374;0.34515222643742;0.983661390833399
0.241988767982455;0.650157082662991;0.352870084509659
0.107129664675859;0.788719700085334;0.292692792738179
0.283678085209652;0.0449675428890472;0.296696840457943
0.315399969609175;0.8843798585629;0.714812972915737
0.532538496671495;0.0992640676439107;0.89255687030617
0.648043279837837;0.363885938825033;0.070701661086968
0.843813940809953;0.802165153344239;0.714031787921689
0.859986646967002;0.525407125952377;0.736456665087704
0.613930941845258;0.290770649579712;0.190193528863692
0.0977913057886955;0.11908602021592;0.785010803856426
0.310511022485099;0.920308353807921;0.172321178564951
0.458479331088476;0.317798176928329;0.123327620384902
0.881111038793396;0.485492175205374;0.171954005571061
0.890917410091924;0.892970798487296;0.237446987180713
0.335704221080851;0.170410265294095;0.489789841459035
0.9186669061513;0.986581794911335;0.905202384993994
0.709102382282308;0.520947515275771;0.0714909895656123
