0.859242665050199;0.668939828252857;0.399362681619526;0.741896952847902;0.896305376615517;0.834812257361977
0.453158542724866;0.362305288371772;0.213160590367932;0.22417490893238;0.293547026484062;0.61947878479002
0.0721195815466901;0.627453369380652;0.880732327644123;0.466996636924798;0.82489079927322;0.156979533451134
0.735104155137718;0.260269593102983;0.154443468970453;0.569797208332362;0.898982650553334;0.677288084606309
0.434003479980865;0.820762524297816;0.305408760581822;0.840366240050814;0.981472147154376;0.145028211709591
0.191755066249406;0.774424433137488;0.183851184874704;0.0872071087766472;0.781454540687359;0.351460959460335
0.274728834756989;0.328881103232913;0.998835150151902;0.30170064806086;0.563353325502646;0.0588416573865533
0.211783294198934;0.268672119019866;0.978948073451849;0.386155450430771;0.554136115850013;0.0565952966253251
0.194055354313019;0.330179580641063;0.619147802525734;0.935959388472121;0.891630245322189;0.796947005575964
0.12409296078798;0.291775156414032;0.166555881577803;0.595367946007926;0.19021015809393;0.651976263919834
0.992059258740423;0.654896155770354;0.608522240355854;0.959860146958316;0.919229249432324;0.131011884720536
0.775268438633191;0.746616867718574;0.974080051749051;0.746010877539409;0.598373791015881;0.247823774464346
0.574594070471169;0.100291743921252;0.506180375584485;0.715181495396039;0.0540613862937602;0.646192014052622
0.388547699613752;0.830803548838386;0.346906114531172;0.410354965091848;0.384287116296723;0.100755689246932
0.0326466737467082;0.307635574279183;0.390772432736481;0.190156597266978;0.467466599059974;0.340491243330991
0.984321590040029;0.667000137580093;0.708307954346905;0.238736113644548;0.0172573612151935;0.131361770504788
0.788712319353927;0.558110918178275;0.528732939403845;0.0793619561378667;0.409375633303717;0.742225900638022
0.467244096317908;0.666499611300649;0.351492595091226;0.43639082994144;0.680382831338971;0.82269532132088
0.956766354831292;0.992295556698132;0.760241542831176;0.485849145094794;0.944096705384598;0.78198197054769
0.188848313032113;0.524238414840884;0.111885127197898;0.689015284501489;0.442761671935563;0.677105482517325
0.407240229382757;0.882126651183761;0.40636860877572;0.272823145740117;0.11629864485762;0.017840943773203
0.554924706721178;0.815374871164269;0.111336092516471;0.486625194310502;0.362505234946732;0.118253842051259
0.0689822449670091;0.0854154890800898;0.0433973465316917;0.719156870022024;0.58889990373929;0.90330704623056
0.985009791788184;0.783518626253828;0.0816064514599771;0.335479821700361;0.197708354889279;0.365321628919487
0.949499958171276;0.275800259912294;0.749653043574492;0.20131551390575;0.813380116509916;0.355054456440292
0.848645665146711;0.0129023417890548;0.677035506198665;0.67382764940794;0.86550763429399;0.557229398543588
0.768820039354647;0.0312080476578363;0.879241323042308;0.938234941539464;0.150822865381289;0.966008043832149
0.159758708979822;0.970835073371807;0.227159293939899;0.0152274677600839;0.706757987247202;0.161389886011085
0.712779940437889;0.11562043061276;0.587683212285714;0.477562812379358;0.58954669562613;0.121602966972442
